0000270,2019/05/24 16:00:23,1011,-008.0,-03.67,-273.145,-273.137,34.866,20.425,8.08,08.088,0.000,101,9999,9999,9999,9999
0000271,2019/05/24 16:00:23,1021,01413,1.32553,1.32622,1.74696,1.40287,208.168,223.650,-15.481
0000272,2019/05/24 16:00:28,1011,-007.8,-03.65,-273.150,-273.139,34.866,20.419,8.08,08.087,0.001,101,9999,9999,9999,9999
0000273,2019/05/24 16:00:28,1021,01413,1.32838,1.32204,1.74731,1.40278,212.147,219.340,-7.192
0000274,2019/05/24 16:00:33,1011,-007.8,-03.62,-273.132,-273.143,34.876,20.427,8.08,08.088,0.000,101,9999,9999,9999,9999
0000275,2019/05/24 16:00:33,1021,01413,1.32623,1.31796,1.74674,1.40296,208.893,214.547,-5.654
0000276,2019/05/24 16:00:38,1011,-007.7,-03.61,-273.150,-273.145,34.879,20.425,8.08,08.088,0.000,101,9999,9999,9999,9999
0000277,2019/05/24 16:00:38,1021,01413,1.32916,1.32045,1.74663,1.40284,212.887,217.378,-4.491
0000278,2019/05/24 16:00:43,1011,-007.7,-03.57,-273.144,-273.145,34.890,20.429,8.08,08.087,0.000,101,9999,9999,9999,9999
0000279,2019/05/24 16:00:43,1021,01413,1.32835,1.31775,1.74718,1.40321,211.413,214.126,-2.713
0000280,2019/05/24 16:00:48,1011,-007.7,-03.58,-273.148,-273.148,34.894,20.426,8.08,08.087,0.000,101,9999,9999,9999,9999
0000281,2019/05/24 16:00:48,1021,01413,1.32858,1.32016,1.74657,1.40301,211.865,216.844,-4.979
0000282,2019/05/24 16:00:53,1011,-007.7,-03.57,-273.148,-273.147,34.897,20.434,8.08,08.087,0.000,101,9999,9999,9999,9999
0000283,2019/05/24 16:00:53,1021,01413,1.32453,1.31979,1.74645,1.40281,206.834,216.669,-9.834
0000284,2019/05/24 16:00:58,1011,-007.6,-03.57,-273.150,-273.145,34.903,20.431,8.08,08.088,0.001,101,9999,9999,9999,9999
0000285,2019/05/24 16:00:58,1021,01413,1.32787,1.32070,1.74659,1.40281,211.257,217.710,-6.452
0000286,2019/05/24 16:01:03,1011,-007.6,-03.56,-273.141,-273.134,34.913,20.433,8.08,08.087,0.000,101,9999,9999,9999,9999
0000287,2019/05/24 16:01:03,1021,01413,1.32893,1.32321,1.74654,1.40274,212.756,220.512,-7.755
0000288,2019/05/24 16:01:08,1011,-007.5,-03.54,-273.148,-273.137,34.914,20.432,8.08,08.088,0.000,101,9999,9999,9999,9999
0000289,2019/05/24 16:01:08,1021,01413,1.32683,1.32128,1.74644,1.40222,210.800,219.090,-8.290
0000290,2019/05/24 16:01:13,1011,-007.5,-03.53,-273.140,-273.147,34.920,20.433,8.08,08.088,0.000,101,9999,9999,9999,9999
0000291,2019/05/24 16:01:13,1021,01413,1.32806,1.32675,1.74627,1.40273,211.559,224.292,-12.733
0000292,2019/05/24 16:01:18,1011,-007.4,-03.54,-273.147,-273.139,34.924,20.433,8.08,08.088,0.001,101,9999,9999,9999,9999
0000293,2019/05/24 16:01:18,1021,01413,1.32595,1.32126,1.74640,1.40270,208.881,218.420,-9.539
0000294,2019/05/24 16:01:23,1011,-007.4,-03.51,-273.141,-273.133,34.923,20.434,8.08,08.088,0.001,101,9999,9999,9999,9999
0000295,2019/05/24 16:01:23,1021,01413,1.32564,1.32074,1.74644,1.40254,208.749,218.096,-9.347
0000296,2019/05/24 16:01:28,1011,-007.3,-03.52,-273.144,-273.148,34.934,20.432,8.08,08.088,0.000,101,9999,9999,9999,9999
0000297,2019/05/24 16:01:28,1021,01413,1.32829,1.32050,1.74655,1.40288,211.710,217.416,-5.706
0000298,2019/05/24 16:01:33,1011,-007.3,-03.50,-273.146,-273.143,34.936,20.427,8.08,08.088,0.000,101,9999,9999,9999,9999
0000299,2019/05/24 16:01:33,1021,01413,1.32492,1.32023,1.74646,1.40271,207.560,217.327,-9.767
0000300,2019/05/24 16:01:38,1011,-007.3,-03.50,-273.148,-273.134,34.935,20.431,8.08,08.088,0.000,101,9999,9999,9999,9999
0000301,2019/05/24 16:01:38,1021,01413,1.32564,1.32048,1.74640,1.40253,208.766,217.825,-9.058
0000302,2019/05/24 16:01:43,1011,-007.3,-03.48,-273.150,-273.137,34.943,20.432,8.08,08.088,0.000,101,9999,9999,9999,9999
0000303,2019/05/24 16:01:43,1021,01413,1.32651,1.31974,1.74628,1.40258,209.807,216.936,-7.129
0000304,2019/05/24 16:01:48,1011,-007.4,-03.48,-273.147,-273.147,34.947,20.437,8.08,08.087,0.000,101,9999,9999,9999,9999
0000305,2019/05/24 16:01:48,1021,01413,1.32604,1.32141,1.74594,1.40249,209.230,218.775,-9.544
0000306,2019/05/24 16:01:53,1011,-007.4,-03.51,-273.148,-273.138,34.947,20.431,8.08,08.088,0.001,101,9999,9999,9999,9999
0000307,2019/05/24 16:01:53,1021,01413,1.32612,1.31618,1.74605,1.40262,209.160,212.969,-3.809
0000308,2019/05/24 16:01:58,1011,-007.2,-03.50,-273.150,-273.135,34.952,20.432,8.08,08.088,0.001,101,9999,9999,9999,9999
0000309,2019/05/24 16:01:58,1021,01413,1.33233,1.32011,1.74614,1.40248,217.545,217.441,0.103
0000310,2019/05/24 16:02:03,1011,-007.2,-03.46,-273.132,-273.124,34.952,20.432,8.08,08.087,0.000,101,9999,9999,9999,9999
0000311,2019/05/24 16:02:03,1021,01413,1.32626,1.31705,1.74585,1.40236,209.714,214.216,-4.501
0000312,2019/05/24 16:02:08,1011,-007.1,-03.46,-273.145,-273.123,34.954,20.435,8.08,08.088,0.000,101,9999,9999,9999,9999
0000313,2019/05/24 16:02:09,1021,01413,1.32803,1.32250,1.74608,1.40252,211.840,219.956,-8.115
0000314,2019/05/24 16:02:14,1011,-007.1,-03.45,-273.149,-273.147,34.956,20.434,8.08,08.088,0.000,101,9999,9999,9999,9999
0000315,2019/05/24 16:02:14,1021,01413,1.32775,1.31867,1.74584,1.40234,211.682,215.991,-4.309
0000316,2019/05/24 16:02:19,1011,-007.1,-03.45,-273.149,-273.121,34.961,20.432,8.08,08.088,0.000,101,9999,9999,9999,9999
0000317,2019/05/24 16:02:19,1021,01413,1.32481,1.32048,1.74625,1.40246,207.766,217.895,-10.129
0000318,2019/05/24 16:02:24,1011,-007.1,-03.43,-273.147,-273.141,34.963,20.438,8.08,08.088,0.000,101,9999,9999,9999,9999
0000319,2019/05/24 16:02:24,1021,01413,1.32621,1.31813,1.74615,1.40231,209.810,215.541,-5.731
0000320,2019/05/24 16:02:29,1011,-007.1,-03.43,-273.147,-273.141,34.959,20.431,8.08,08.088,0.000,101,9999,9999,9999,9999
0000321,2019/05/24 16:02:29,1021,01413,1.32738,1.31806,1.74594,1.40208,211.647,215.715,-4.068
0000322,2019/05/24 16:02:34,1011,-007.1,-03.43,-273.140,-273.115,34.965,20.426,8.08,08.088,0.000,101,9999,9999,9999,9999
0000323,2019/05/24 16:02:34,1021,01413,1.32850,1.31652,1.74610,1.40232,212.787,213.773,-0.985
0000324,2019/05/24 16:02:39,1011,-006.9,-03.44,-273.141,-273.133,34.967,20.428,8.08,08.088,0.000,101,9999,9999,9999,9999
0000325,2019/05/24 16:02:39,1021,01413,1.32212,1.31717,1.74566,1.40222,204.462,214.491,-10.028
0000326,2019/05/24 16:02:44,1011,-006.9,-03.40,-273.150,-273.142,34.976,20.431,8.08,08.088,0.000,101,9999,9999,9999,9999
0000327,2019/05/24 16:02:44,1021,01413,1.32483,1.31873,1.74583,1.40257,207.516,215.773,-8.257
0000328,2019/05/24 16:02:49,1011,-007.0,-03.41,-273.150,-273.144,34.975,20.433,8.08,08.088,0.000,101,9999,9999,9999,9999
0000329,2019/05/24 16:02:49,1021,01413,1.33086,1.31960,1.74587,1.40236,215.762,217.002,-1.240
0000330,2019/05/24 16:02:54,1011,-007.0,-03.41,-273.133,-273.145,34.978,20.433,8.08,08.088,0.001,101,9999,9999,9999,9999
0000331,2019/05/24 16:02:54,1021,01413,1.32971,1.32242,1.74605,1.40227,214.446,220.227,-5.781
0000332,2019/05/24 16:02:59,1011,-007.0,-03.40,-273.140,-273.144,34.976,20.434,8.08,08.088,0.000,101,9999,9999,9999,9999
0000333,2019/05/24 16:02:59,1021,01413,1.33123,1.31932,1.74609,1.40223,216.511,216.929,-0.418
0000334,2019/05/24 16:03:04,1011,-007.0,-03.41,-273.145,-273.142,34.979,20.436,8.08,08.088,0.001,101,9999,9999,9999,9999
